transaction_id,transaction_date,sender_account,sender_name,sender_npwp,receiver_account,receiver_name,receiver_npwp,amount_idr,transaction_type,description,bank_code,channel,currency,pattern_type,risk_score,is_flagged,reporting_threshold_flag,cross_border
TXN_000487,2023-09-23 10:45:00,CORP_PT_0008_001,PT. Kartika Propitaganda,30.117.813.6-277.276,CORP_SH_0005_001,CV KARYA UTAMA,31.331.716.4-484.312,417554346,INVESTMENT,Investasi/penyertaan modal,009,BRANCH,IDR,suspicious_large,70,False,True,False
TXN_000488,2024-04-09 14:51:00,CORP_PT_0033_001,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,19.777.392.7-878.120,CORP_PT_0061_001,PT. IRMASULINDO BLOK 1,38.488.612.9-158.573,2908625402,LARGE_TRANSFER,Transfer dana operasional ke PT. IRMASULINDO BLOK 1,013,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000489,2023-03-06 10:00:00,CORP_PT_0013_001,PT. Manggala Dharma Putra,93.702.361.5-848.663,CORP_SH_0025_001,UD CAHAYA MANDIRI,30.130.601.3-205.699,1668621901,CAPITAL_INJECTION,Penambahan modal perusahaan,009,BRANCH,IDR,layering,100,True,True,False
TXN_000490,2025-03-16 03:09:02,CORP_PT_0037_001,PT. Kintap Jaya Wattindo,70.297.523.3-669.314,CORP_SH_0004_001,PT OMEGA PRIMA,14.169.469.4-148.900,46100908,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,008,BRANCH,IDR,suspicious_structuring,100,True,False,False
TXN_000491,2025-01-24 16:57:41,CORP_PT_0075_001,PT. BAHRUNY,13.887.716.7-820.826,CORP_SH_0022_001,PT JAYA MAKMUR,36.873.212.4-663.479,47865814,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,014,BRANCH,IDR,suspicious_structuring,100,True,False,False
TXN_000492,2024-12-18 11:48:27,0147081848833,Joko Sari,55.562.359.1-554.531,0163217583713,Fitri Wijaya,40.368.444.4-284.713,19017643,SUPPLIER_PAYMENT,Pembayaran supplier untuk Fitri Wijaya,008,ATM,IDR,legitimate,10,False,False,False
TXN_000493,2024-11-08 17:43:09,CORP_PT_0045_001,PT. Surya Mukti Perkasa,73.250.402.9-320.368,CORP_SH_0006_001,CV NUSA INDAH,92.227.623.9-444.103,2769629681,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,011,BRANCH,IDR,suspicious_large,100,True,True,False
TXN_000494,2024-09-15 18:09:00,CORP_PT_0071_001,PTGUNUNG SYNAJI,97.611.140.8-421.959,CORP_PT_0035_001,PT. BORNEO EKA SAWIT TANGGUH,22.318.405.7-351.158,2960997172,INVESTMENT,Investasi/penyertaan modal,014,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000495,2024-11-02 11:06:39,0194977851275,Indra Wijaya,75.138.828.5-507.855,CORP_PT_0014_001,PT. Mega Benua Utama,60.186.127.1-331.779,22005706,SALARY_PAYMENT,Pembayaran gaji karyawan dari Indra Wijaya,008,BRANCH,IDR,legitimate,12,False,False,False
TXN_000496,2024-06-20 18:37:20,0227311869422,Joko Gunawan,45.622.442.8-982.584,0118491099108,Indra Wibowo,45.210.644.5-491.411,41324037,TAX_PAYMENT,Pembayaran pajak perusahaan,014,BRANCH,IDR,legitimate,5,False,False,False
TXN_000497,2023-10-13 09:25:00,CORP_PT_0009_001,PT. Sebatin,63.624.408.6-723.932,CORP_SH_0019_001,UD CAHAYA MANDIRI,84.155.448.3-823.316,300054023,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,008,BRANCH,IDR,suspicious_large,99,True,True,False
TXN_000498,2024-10-30 13:14:51,CORP_PT_0029_001,PT. SANGKOWONG SINTA,52.193.144.1-416.456,0227105800379,Hadi Wibowo,75.147.783.5-622.751,17158604,UTILITY_PAYMENT,Transfer dari PT. SANGKOWONG SINTA ke Hadi Wibowo,008,RTGS,IDR,legitimate,20,False,False,False
TXN_000499,2024-08-04 03:24:59,CORP_PT_0045_001,PT. Surya Mukti Perkasa,73.250.402.9-320.368,0092710889287,Budi Santoso,49.975.711.5-543.297,41721836,LOAN_PAYMENT,Transfer dari PT. Surya Mukti Perkasa ke Budi Santoso,008,MOBILE_BANKING,IDR,legitimate,16,False,False,False
TXN_000500,2025-05-09 22:26:58,CORP_PT_0055_001,PT. Bumi Suka Swakarsa,19.688.796.9-434.461,0162677163508,Fitri Putra,13.330.355.6-842.166,37481580,TAX_PAYMENT,Pembayaran pajak perusahaan,013,ATM,IDR,legitimate,7,False,False,False
TXN_000501,2025-01-02 07:25:36,CORP_PT_0024_001,PT. WANASAWIT SUBUR LESTARI,68.538.342.3-674.185,CORP_PT_0045_001,PT. Surya Mukti Perkasa,73.250.402.9-320.368,43522520,TAX_PAYMENT,Pembayaran pajak perusahaan,014,ATM,IDR,legitimate,10,False,False,False
TXN_000502,2024-06-25 07:59:23,CORP_PT_0004_001,PT. Imperindo Hasta Eka,14.923.690.6-238.835,0136035686363,Eko Sari,74.662.252.4-254.376,45487463,TAX_PAYMENT,Pembayaran pajak perusahaan,013,INTERNET_BANKING,IDR,legitimate,32,False,False,False
TXN_000503,2024-08-23 19:26:26,0092710889287,Budi Santoso,49.975.711.5-543.297,0132511503480,Sari Santoso,72.331.552.4-668.277,27107462,SUPPLIER_PAYMENT,Pembayaran supplier untuk Sari Santoso,011,RTGS,IDR,legitimate,10,False,False,False
TXN_000504,2024-08-28 10:20:24,0085833710040,Fitri Gunawan,80.928.373.2-433.517,0199714848043,Eko Putra,86.118.969.3-334.672,18246004,TAX_PAYMENT,Pembayaran pajak perusahaan,008,ATM,IDR,legitimate,5,False,False,False
TXN_000505,2024-10-16 05:42:34,0163896361734,Hadi Sari,96.823.685.3-895.183,CORP_PT_0012_001,PT. Uni Andalan Utama,14.596.559.9-643.786,5432999,SUPPLIER_PAYMENT,Pembayaran supplier untuk PT. Uni Andalan Utama,008,INTERNET_BANKING,IDR,legitimate,16,False,False,False
TXN_000506,2024-08-10 08:33:14,CORP_PT_0018_001,PT DITJEN PERIKANAN,55.458.481.9-527.623,CORP_PT_0013_001,PT. Manggala Dharma Putra,93.702.361.5-848.663,23847896,LOAN_PAYMENT,Transfer dari PT DITJEN PERIKANAN ke PT. Manggala Dharma Putra,008,MOBILE_BANKING,IDR,legitimate,20,False,False,False
TXN_000507,2025-03-17 10:49:49,0092704916089,Ahmad Wibowo,35.555.258.4-952.759,0192159539764,Indra Pratama,88.873.883.4-679.814,13449919,TAX_PAYMENT,Pembayaran pajak perusahaan,011,INTERNET_BANKING,IDR,legitimate,5,False,False,False
TXN_000508,2024-06-25 05:31:05,CORP_PT_0019_001,PT. ADI HARDIAN BERSAUDARA,52.343.525.5-872.126,CORP_SH_0023_001,UD HARAPAN BARU,26.903.405.2-441.862,45543880,CASH_DEPOSIT,Setoran tunai ke rekening perusahaan,014,BRANCH,IDR,suspicious_structuring,100,True,False,False
TXN_000509,2024-09-17 18:17:00,CORP_PT_0030_001,PT. PULANG PISAU PERDANA,73.119.813.7-569.466,CORP_PT_0041_001,PT. Sawita Karya Manunggal (SKM),78.235.586.6-345.621,3445653452,LARGE_TRANSFER,Transfer dana operasional ke PT. Sawita Karya Manunggal (SKM),011,ATM,IDR,suspicious_large,100,True,True,False
TXN_000510,2024-12-03 19:12:25,CORP_PT_0068_001,PT. KURNIA LUWUK SEJATI,83.834.851.5-664.921,0198941587619,Gina Sari,50.322.291.1-839.434,47164001,WITHDRAWAL,Transfer dari PT. KURNIA LUWUK SEJATI ke Gina Sari,014,MOBILE_BANKING,IDR,suspicious_structuring,85,True,False,False
TXN_000511,2025-02-27 05:57:51,CORP_PT_0065_001,PT. KODECO MAMBERAMO,73.614.489.1-814.403,0224720675365,Fitri Wibowo,88.773.567.5-245.454,47693110,WITHDRAWAL,Transfer dari PT. KODECO MAMBERAMO ke Fitri Wibowo,011,RTGS,IDR,suspicious_structuring,82,True,False,False
TXN_000512,2024-11-30 10:05:30,CORP_PT_0075_001,PT. BAHRUNY,13.887.716.7-820.826,CORP_SH_0011_001,CV BERKAH NUSANTARA,38.517.787.2-494.848,1318030660,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,009,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000513,2025-01-20 04:15:46,CORP_PT_0065_001,PT. KODECO MAMBERAMO,73.614.489.1-814.403,0146801493141,Eko Kusuma,66.739.860.8-192.870,7121729,UTILITY_PAYMENT,Transfer dari PT. KODECO MAMBERAMO ke Eko Kusuma,009,RTGS,IDR,legitimate,17,False,False,False
TXN_000514,2024-04-06 13:01:00,CORP_PT_0037_001,PT. Kintap Jaya Wattindo,70.297.523.3-669.314,CORP_PT_0064_001,PT. VARITA MAJUTAMA (BLOK A),86.588.116.1-904.118,1528536005,CAPITAL_INJECTION,Penambahan modal perusahaan,014,ATM,IDR,layering,100,True,True,False
TXN_000515,2024-11-11 08:04:42,CORP_PT_0030_001,PT. PULANG PISAU PERDANA,73.119.813.7-569.466,CORP_PT_0042_001,PT. Golden Land Makmur,74.700.543.6-386.373,42014292,TAX_PAYMENT,Pembayaran pajak perusahaan,013,BRANCH,IDR,legitimate,15,False,False,False
TXN_000516,2023-09-27 14:09:00,CORP_PT_0013_001,PT. Manggala Dharma Putra,93.702.361.5-848.663,CORP_SH_0011_001,CV BERKAH NUSANTARA,38.517.787.2-494.848,3446394802,LARGE_TRANSFER,Transfer dana operasional ke CV BERKAH NUSANTARA,011,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000517,2024-06-23 00:57:25,CORP_PT_0052_001,PT. Kapuas Bio Agro,16.907.490.7-339.874,0145518299270,Indra Gunawan,13.936.468.3-114.335,37755519,LOAN_PAYMENT,Transfer dari PT. Kapuas Bio Agro ke Indra Gunawan,009,INTERNET_BANKING,IDR,legitimate,19,False,False,False
TXN_000518,2024-07-29 21:00:45,CORP_PT_0028_001,PT KOP. WARGA JAYA,56.542.424.1-852.743,CORP_SH_0002_001,UD HARAPAN BARU,55.723.617.3-802.898,47588565,WITHDRAWAL,Transfer dari PT KOP. WARGA JAYA ke UD HARAPAN BARU,013,BRANCH,IDR,suspicious_structuring,100,True,False,False
TXN_000519,2024-11-30 19:32:12,CORP_PT_0053_001,PT. Bumi Tani Jaya,85.991.691.5-118.303,CORP_PT_0054_001,PT. Buana Tunas Sejahtera,95.209.449.3-144.698,2739479438,INVESTMENT,Investasi/penyertaan modal,009,BRANCH,IDR,suspicious_large,97,True,True,True
TXN_000520,2024-08-15 19:57:38,CORP_PT_0009_001,PT. Sebatin,63.624.408.6-723.932,0112154962868,Gina Wibowo,41.766.545.3-375.977,46280498,TRANSFER,Transfer dari PT. Sebatin ke Gina Wibowo,009,ATM,IDR,suspicious_structuring,87,True,False,False
TXN_000521,2024-06-21 15:47:31,0119437894885,Eko Wijaya,69.198.300.2-416.284,0095691444906,Gina Pratama,92.441.184.7-986.588,12452351,UTILITY_PAYMENT,Transfer dari Eko Wijaya ke Gina Pratama,014,BRANCH,IDR,legitimate,15,False,False,False
TXN_000522,2024-10-21 12:26:00,CORP_PT_0026_001,PT. BERKAH ALAM FAJAR MAS,59.858.209.5-189.315,CORP_SH_0019_001,UD CAHAYA MANDIRI,84.155.448.3-823.316,1472547487,CAPITAL_INJECTION,Penambahan modal perusahaan,009,RTGS,IDR,layering,100,True,True,False
TXN_000523,2024-06-05 21:30:25,0144693086116,Indra Putra,92.657.965.5-461.889,0131600184549,Joko Sari,26.135.428.2-638.103,44799587,LOAN_PAYMENT,Transfer dari Indra Putra ke Joko Sari,011,MOBILE_BANKING,IDR,legitimate,15,False,False,False
TXN_000524,2024-06-17 01:28:54,0092704916089,Ahmad Wibowo,35.555.258.4-952.759,0166522426139,Dewi Putra,42.770.763.5-122.481,42728200,SALARY_PAYMENT,Pembayaran gaji karyawan dari Ahmad Wibowo,008,INTERNET_BANKING,IDR,legitimate,5,False,False,False
TXN_000525,2024-10-20 19:39:46,0223956738002,Hadi Putra,43.864.783.3-798.741,0226161158247,Dewi Putra,18.464.413.7-824.307,25504845,UTILITY_PAYMENT,Transfer dari Hadi Putra ke Dewi Putra,008,MOBILE_BANKING,IDR,legitimate,15,False,False,False
TXN_000526,2023-03-06 08:57:00,CORP_PT_0052_001,PT. Kapuas Bio Agro,16.907.490.7-339.874,CORP_PT_0050_001,PT. Jalin Vaneo,21.808.866.2-399.954,4729241151,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,013,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000527,2024-03-23 17:33:00,CORP_PT_0052_001,PT. Kapuas Bio Agro,16.907.490.7-339.874,CORP_SH_0007_001,CV KARYA UTAMA,66.269.514.6-907.512,3238033906,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,009,BRANCH,IDR,suspicious_large,100,True,True,False
TXN_000528,2024-10-14 01:15:57,CORP_PT_0079_001,PT. LARAS EKAMULIA,84.269.655.4-115.323,CORP_PT_0061_001,PT. IRMASULINDO BLOK 1,38.488.612.9-158.573,45278085,TRANSFER,Transfer dari PT. LARAS EKAMULIA ke PT. IRMASULINDO BLOK 1,013,INTERNET_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_000529,2024-04-22 12:36:00,CORP_PT_0030_001,PT. PULANG PISAU PERDANA,73.119.813.7-569.466,CORP_PT_0061_001,PT. IRMASULINDO BLOK 1,38.488.612.9-158.573,281962775,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,014,RTGS,IDR,suspicious_large,93,True,True,False
TXN_000530,2024-06-22 03:56:43,CORP_PT_0032_001,PT. GLOBALINDO AGUNG LESTARI,72.701.260.3-864.930,CORP_SH_0008_001,UD HARAPAN BARU,30.255.619.5-873.935,1485734391,CAPITAL_INJECTION,Penambahan modal perusahaan,013,INTERNET_BANKING,IDR,layering,100,True,True,False
TXN_000531,2024-09-01 10:33:00,CORP_PT_0030_001,PT. PULANG PISAU PERDANA,73.119.813.7-569.466,CORP_SH_0007_001,CV KARYA UTAMA,66.269.514.6-907.512,2925734132,LARGE_TRANSFER,Transfer dana operasional ke CV KARYA UTAMA,011,INTERNET_BANKING,IDR,suspicious_large,100,True,True,True
TXN_000532,2024-09-06 07:05:56,CORP_PT_0025_001,PT. SURYA MAS CITRA PERKASA,22.459.101.8-894.394,CORP_PT_0079_001,PT. LARAS EKAMULIA,84.269.655.4-115.323,40753245,LOAN_PAYMENT,Transfer dari PT. SURYA MAS CITRA PERKASA ke PT. LARAS EKAMULIA,011,ATM,IDR,legitimate,22,False,False,False
TXN_000533,2023-04-28 18:42:00,CORP_SH_0002_001,UD HARAPAN BARU,55.723.617.3-802.898,CORP_SH_0005_001,CV KARYA UTAMA,31.331.716.4-484.312,1778212542,CAPITAL_INJECTION,Penambahan modal perusahaan,013,RTGS,IDR,layering,100,True,True,False
TXN_000534,2024-11-02 03:44:40,CORP_PT_0030_001,PT. PULANG PISAU PERDANA,73.119.813.7-569.466,CORP_SH_0018_001,PT DUTA SEJAHTERA,70.907.394.1-425.112,49453128,TRANSFER,Transfer dari PT. PULANG PISAU PERDANA ke PT DUTA SEJAHTERA,013,RTGS,IDR,suspicious_structuring,100,True,False,False
TXN_000535,2024-10-06 04:28:38,0113585466009,Gina Gunawan,61.314.472.9-989.287,0095165665836,Joko Wijaya,72.162.520.8-594.709,30866524,SALARY_PAYMENT,Pembayaran gaji karyawan dari Gina Gunawan,013,RTGS,IDR,legitimate,5,False,False,False
TXN_000536,2023-09-18 12:47:00,CORP_PT_0068_001,PT. KURNIA LUWUK SEJATI,83.834.851.5-664.921,CORP_SH_0013_001,CV NUSA INDAH,18.249.270.5-403.267,3921332550,INVESTMENT,Investasi/penyertaan modal,011,ATM,IDR,suspicious_large,100,True,True,False
TXN_000537,2024-10-01 15:27:00,CORP_PT_0016_001,PT. Kaltim Bangun Jaya,96.369.293.5-616.599,CORP_SH_0002_001,UD HARAPAN BARU,55.723.617.3-802.898,678780745,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,011,BRANCH,IDR,suspicious_large,100,True,True,False
TXN_000538,2025-03-19 17:35:33,CORP_PT_0028_001,PT KOP. WARGA JAYA,56.542.424.1-852.743,0164698478386,Budi Wibowo,63.207.588.1-552.133,33679428,SALARY_PAYMENT,Pembayaran gaji karyawan dari PT KOP. WARGA JAYA,008,INTERNET_BANKING,IDR,legitimate,9,False,False,False
TXN_000539,2025-03-21 00:58:13,0113585466009,Gina Gunawan,61.314.472.9-989.287,0087919635296,Budi Putra,29.854.852.8-551.437,13334309,SALARY_PAYMENT,Pembayaran gaji karyawan dari Gina Gunawan,008,BRANCH,IDR,legitimate,5,False,False,False
TXN_000540,2024-12-28 17:47:40,0098505238416,Indra Wijaya,27.837.807.3-578.945,CORP_PT_0005_001,PT. Nunukan Sarana Jaya,36.530.374.2-626.775,35033892,SALARY_PAYMENT,Pembayaran gaji karyawan dari Indra Wijaya,008,MOBILE_BANKING,IDR,legitimate,9,False,False,False
TXN_000541,2024-10-26 08:38:00,CORP_PT_0071_001,PTGUNUNG SYNAJI,97.611.140.8-421.959,CORP_SH_0013_001,CV NUSA INDAH,18.249.270.5-403.267,1768635309,CAPITAL_INJECTION,Penambahan modal perusahaan,013,BRANCH,IDR,layering,100,True,True,False
TXN_000542,2024-11-22 02:03:10,CORP_PT_0006_001,PT. Multi Jayantara Abadi,88.194.298.3-758.388,0137520959114,Indra Putra,58.915.471.8-363.663,32122315,UTILITY_PAYMENT,Transfer dari PT. Multi Jayantara Abadi ke Indra Putra,013,INTERNET_BANKING,IDR,legitimate,22,False,False,False
TXN_000543,2024-10-02 19:55:50,0168877450118,Sari Wibowo,28.293.174.1-452.342,0115237491767,Ahmad Gunawan,62.192.182.1-132.371,12532700,SALARY_PAYMENT,Pembayaran gaji karyawan dari Sari Wibowo,013,BRANCH,IDR,legitimate,5,False,False,False
TXN_000544,2024-10-10 12:38:00,CORP_SH_0015_001,UD PRIMA SEJAHTERA,88.405.167.4-977.670,CORP_SH_0018_001,PT DUTA SEJAHTERA,70.907.394.1-425.112,1513711009,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,013,BRANCH,IDR,layering,100,True,True,False
TXN_000545,2025-02-27 18:39:55,CORP_PT_0025_001,PT. SURYA MAS CITRA PERKASA,22.459.101.8-894.394,CORP_PT_0044_001,PT. Kaliau Mas Perkasa,75.357.348.1-322.619,14562917,TAX_PAYMENT,Pembayaran pajak perusahaan,011,INTERNET_BANKING,IDR,legitimate,13,False,False,False
TXN_000546,2024-10-22 05:08:42,CORP_PT_0052_001,PT. Kapuas Bio Agro,16.907.490.7-339.874,CORP_SH_0004_001,PT OMEGA PRIMA,14.169.469.4-148.900,46195704,TRANSFER,Transfer dari PT. Kapuas Bio Agro ke PT OMEGA PRIMA,013,RTGS,IDR,suspicious_structuring,100,True,False,False
TXN_000547,2024-11-11 05:48:00,CORP_PT_0047_001,PT. Wira Karya Nusantari,91.741.233.6-691.532,CORP_PT_0076_001,PT. ACEH TIMUR RUBBER COY,56.182.315.4-437.775,47301459,WITHDRAWAL,Transfer dari PT. Wira Karya Nusantari ke PT. ACEH TIMUR RUBBER COY,008,RTGS,IDR,suspicious_structuring,100,True,False,False
TXN_000548,2025-03-11 17:59:43,CORP_PT_0003_001,PT. Dewi Anthika Bahari,56.295.933.8-863.628,0084774345747,Hadi Kusuma,95.623.421.7-303.937,27974922,UTILITY_PAYMENT,Transfer dari PT. Dewi Anthika Bahari ke Hadi Kusuma,009,INTERNET_BANKING,IDR,legitimate,20,False,False,False
TXN_000549,2024-12-08 14:50:54,0097447100026,Dewi Wibowo,11.428.891.7-980.231,0131817640775,Eko Kusuma,25.916.714.5-212.483,25031123,UTILITY_PAYMENT,Transfer dari Dewi Wibowo ke Eko Kusuma,011,MOBILE_BANKING,IDR,legitimate,15,False,False,False
TXN_000550,2025-04-18 13:46:23,CORP_PT_0023_001,PT. WANA SAWIT SUBUR LESTARI,93.864.307.4-655.711,CORP_PT_0038_001,PT. Damit Mitra Sekawan,88.551.356.8-754.940,47107864,TRANSFER,Transfer dari PT. WANA SAWIT SUBUR LESTARI ke PT. Damit Mitra Sekawan,014,MOBILE_BANKING,IDR,suspicious_structuring,100,True,False,False
TXN_000551,2024-04-18 18:36:00,CORP_SH_0025_001,UD CAHAYA MANDIRI,30.130.601.3-205.699,0165689271687,Ahmad Wijaya,76.924.590.4-150.970,1431512861,CAPITAL_INJECTION,Penambahan modal perusahaan,014,RTGS,IDR,layering,100,True,True,False
TXN_000552,2023-09-05 12:32:00,CORP_SH_0025_001,UD CAHAYA MANDIRI,30.130.601.3-205.699,CORP_SH_0025_001,UD CAHAYA MANDIRI,30.130.601.3-205.699,1018740732,LOAN_ADVANCE,Pinjaman/advance kepada UD CAHAYA MANDIRI,009,RTGS,IDR,layering,100,True,True,False
TXN_000553,2025-05-19 08:34:42,0226105072978,Joko Pratama,32.997.676.7-307.442,CORP_PT_0073_001,PT. Naga Manis Plantation,25.968.665.3-720.386,8231639,SUPPLIER_PAYMENT,Pembayaran supplier untuk PT. Naga Manis Plantation,013,MOBILE_BANKING,IDR,legitimate,15,False,False,False
TXN_000554,2025-04-27 14:38:03,0194131255142,Eko Pratama,46.167.869.2-960.706,0099345384499,Hadi Wijaya,22.313.112.5-933.447,3211627,SALARY_PAYMENT,Pembayaran gaji karyawan dari Eko Pratama,014,ATM,IDR,legitimate,5,False,False,False
TXN_000555,2024-12-16 15:14:49,CORP_PT_0066_001,PT. PENGEMBANGAN SUTRA ALAM,66.257.498.7-234.766,0191702597075,Gina Wijaya,43.248.630.7-835.239,48076700,SUPPLIER_PAYMENT,Pembayaran supplier untuk Gina Wijaya,008,RTGS,IDR,legitimate,37,False,False,False
TXN_000556,2024-12-26 06:54:51,CORP_PT_0006_001,PT. Multi Jayantara Abadi,88.194.298.3-758.388,CORP_SH_0014_001,CV BERKAH NUSANTARA,88.970.710.2-962.382,601919166,LARGE_TRANSFER,Transfer dana operasional ke CV BERKAH NUSANTARA,008,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000557,2024-03-03 10:46:00,CORP_PT_0040_001,PT. Inti Gerak Maju,54.440.496.7-146.146,CORP_SH_0021_001,UD MAJU BERSAMA,61.963.268.9-848.469,2200304996,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,009,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000558,2025-05-03 06:53:49,0223956738002,Hadi Putra,43.864.783.3-798.741,0222371174744,Budi Kusuma,33.933.810.8-368.329,16974727,SALARY_PAYMENT,Pembayaran gaji karyawan dari Hadi Putra,009,MOBILE_BANKING,IDR,legitimate,5,False,False,False
TXN_000559,2025-04-22 14:40:25,CORP_PT_0055_001,PT. Bumi Suka Swakarsa,19.688.796.9-434.461,CORP_SH_0029_001,CV KARYA UTAMA,86.489.956.9-235.556,2906316662,LARGE_TRANSFER,Transfer dana operasional ke CV KARYA UTAMA,009,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000560,2025-03-05 11:32:50,0133969307164,Hadi Sari,23.828.758.4-626.602,0081113679069,Ahmad Kusuma,34.809.646.5-262.613,46442011,UTILITY_PAYMENT,Transfer dari Hadi Sari ke Ahmad Kusuma,009,MOBILE_BANKING,IDR,legitimate,40,False,False,False
TXN_000561,2025-05-23 00:26:13,0167238858512,Hadi Putra,76.956.434.9-453.119,0197293532033,Gina Kusuma,83.225.393.2-884.774,36190370,SUPPLIER_PAYMENT,Pembayaran supplier untuk Gina Kusuma,011,INTERNET_BANKING,IDR,legitimate,10,False,False,False
TXN_000562,2025-05-03 14:11:57,CORP_PT_0013_001,PT. Manggala Dharma Putra,93.702.361.5-848.663,CORP_SH_0030_001,UD INDAH PERMAI,88.859.135.2-809.987,782702246,INVESTMENT,Investasi/penyertaan modal,013,RTGS,IDR,suspicious_large,88,True,True,False
TXN_000563,2023-03-08 14:26:00,CORP_PT_0021_001,PTPN XIII,76.892.462.9-973.665,CORP_PT_0070_001,PT. TOILI INDOTAMA,80.926.248.5-220.754,1460896727,CAPITAL_INJECTION,Penambahan modal perusahaan,013,ATM,IDR,layering,100,True,True,False
TXN_000564,2024-04-04 13:25:00,CORP_PT_0002_001,PT. Borneo Indah Marjaya,69.286.601.8-110.423,CORP_SH_0001_001,CV EMAS KENCANA,69.554.254.4-447.824,3391773927,LARGE_TRANSFER,Transfer dana operasional ke CV EMAS KENCANA,008,INTERNET_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000565,2025-01-02 18:27:23,0081113679069,Ahmad Kusuma,34.809.646.5-262.613,0163025612477,Gina Kusuma,24.905.302.6-835.120,47864885,TAX_PAYMENT,Pembayaran pajak perusahaan,009,MOBILE_BANKING,IDR,legitimate,30,False,False,False
TXN_000566,2025-05-03 15:39:32,0148800387687,Hadi Wibowo,49.377.625.6-586.353,CORP_PT_0067_001,PT. HASFARM NAPU,71.108.110.4-799.194,31075542,LOAN_PAYMENT,Transfer dari Hadi Wibowo ke PT. HASFARM NAPU,009,BRANCH,IDR,legitimate,17,False,False,False
TXN_000567,2025-03-26 16:53:08,CORP_PT_0011_001,PT. Batu Sempit Sawit Indonesia,33.279.401.9-855.278,0112154962868,Gina Wibowo,41.766.545.3-375.977,48267283,WITHDRAWAL,Transfer dari PT. Batu Sempit Sawit Indonesia ke Gina Wibowo,009,BRANCH,IDR,suspicious_structuring,82,True,False,False
TXN_000568,2025-04-04 02:37:33,0144693086116,Indra Putra,92.657.965.5-461.889,0192389120605,Sari Santoso,41.503.647.8-733.951,19303737,SALARY_PAYMENT,Pembayaran gaji karyawan dari Indra Putra,011,INTERNET_BANKING,IDR,legitimate,5,False,False,False
TXN_000569,2025-03-23 20:13:38,CORP_SH_0027_001,UD HARAPAN BARU,97.814.959.2-958.291,0162961896076,Eko Santoso,65.209.819.5-977.349,1288061287,CAPITAL_INJECTION,Penambahan modal perusahaan,008,MOBILE_BANKING,IDR,layering,100,True,True,False
TXN_000570,2024-10-22 09:30:00,CORP_PT_0032_001,PT. GLOBALINDO AGUNG LESTARI,72.701.260.3-864.930,CORP_PT_0038_001,PT. Damit Mitra Sekawan,88.551.356.8-754.940,4903464372,FOREIGN_EXCHANGE,Transaksi valuta asing untuk ekspor,014,MOBILE_BANKING,IDR,suspicious_large,100,True,True,False
TXN_000571,2024-09-26 20:25:06,CORP_PT_0005_001,PT. Nunukan Sarana Jaya,36.530.374.2-626.775,CORP_PT_0027_001,PT. KAHAYAN AGRO LESTARI,30.893.356.8-280.451,1069088045,INTER_COMPANY_TRANSFER,Transfer antar perusahaan grup,011,INTERNET_BANKING,IDR,layering,100,True,True,False
TXN_000572,2025-03-05 06:43:21,CORP_PT_0056_001,PT. Natura Agrotani,26.474.848.5-893.728,0166209712192,Sari Gunawan,58.327.646.9-331.445,48377981,TRANSFER,Transfer dari PT. Natura Agrotani ke Sari Gunawan,008,RTGS,IDR,suspicious_structuring,80,True,False,False
