transaction_id,transaction_date,transaction_time,sender_account_id,sender_company,sender_bank,receiver_account_id,receiver_company,receiver_bank,amount_idr,transaction_type,transaction_purpose,risk_score,is_flagged,is_cross_border,reference_number,processing_bank,case_related,scenario
TXN_001432,2025-02-15,08:08:01,ACC_1000040,PT. Uni Andalan Utama,BNI,ACC_1000252,PTGUNUNG SYNAJI,Danamon,7449434388,placement,Setoran modal,92,True,False,REF769027,BNI,False,background
TXN_001435,2023-06-26,06:50:50,ACC_1000404,PT HARAPAN BARU,BRI,ACC_1000406,PT HARAPAN BARU,Mandiri,381050004,structuring,Transfer modal kerja,85,True,False,REF972867,BRI,False,background
TXN_001438,2025-01-16,03:31:46,ACC_1000321,CV KARYA UTAMA,CIMB Niaga,ACC_1000296,CV NUSA INDAH,BRI,1933345505,layering,Transfer antar perusahaan,81,True,False,REF585838,BRI,False,background
TXN_001439,2024-12-26,22:37:17,ACC_1000151,PT. Bersama Sejahtera Sakti,Permata,ACC_1000328,UD MAJU BERSAMA,BNI,321005400,structuring,Transfer modal kerja,96,True,False,REF859778,Mandiri,False,background
TXN_001443,2024-06-19,22:38:13,ACC_1000391,PT HARAPAN BARU,Maybank,ACC_1000162,PT. Golden Land Makmur,CIMB Niaga,386608815,structuring,Transfer modal kerja,83,True,False,REF929554,BNI,False,background
TXN_001444,2025-05-27,14:31:17,ACC_1000242,PT. HASFARM NAPU,CIMB Niaga,ACC_1000253,PTGUNUNG SYNAJI,Permata,137553138,layering,Transfer antar perusahaan,79,True,False,REF796670,BRI,False,background
TXN_001446,2025-01-19,18:58:20,ACC_1000235,PT. KODECO MAMBERAMO,BNI,ACC_1000288,PT LESTARI MANDIRI,CIMB Niaga,1487782297,layering,Transfer antar perusahaan,91,True,False,REF347017,BNI,False,background
TXN_001447,2023-07-23,07:40:33,ACC_1000208,PT. Natura Agrotani,OCBC NISP,ACC_1000393,PT HARAPAN BARU,Danamon,4964969682,integration,Investasi bisnis,100,True,False,REF895717,BNI,False,background
TXN_001453,2024-07-16,07:31:43,ACC_1000407,CV DUTA SEJAHTERA,BCA,ACC_1000062,PT DITJEN PERIKANAN,BRI,355875252,structuring,Transfer modal kerja,100,True,False,REF551584,Mandiri,False,background
TXN_001467,2025-03-25,03:00:00,ACC_1000236,PT. KODECO MAMBERAMO,Permata,ACC_1000067,PT. ADI HARDIAN BERSAUDARA,CIMB Niaga,652490082,layering,Transfer antar perusahaan,100,True,True,REF829970,BRI,False,background
TXN_001468,2024-05-18,20:31:58,ACC_1000395,PT HARAPAN BARU,BCA,ACC_1000404,PT HARAPAN BARU,BRI,5295147028,placement,Setoran modal,100,True,False,REF689129,BRI,False,background
TXN_001469,2025-03-14,09:28:42,ACC_1000220,PT. IRMASULINDO BLOK 2,Mandiri,ACC_1000077,PTPN XIII,CIMB Niaga,1743544564,layering,Transfer antar perusahaan,88,True,False,REF806372,BRI,False,background
TXN_001472,2024-05-30,18:03:38,ACC_1000149,PT. Bersama Sejahtera Sakti,BRI,ACC_1000332,PT GEMILANG ABADI,BRI,7719844104,placement,Setoran modal,100,True,False,REF350777,BRI,False,background
TXN_001480,2024-01-03,05:34:04,ACC_1000119,PT. LEMO JAYA,CIMB Niaga,ACC_1000280,PT LESTARI MANDIRI,BNI,339628165,structuring,Transfer modal kerja,100,True,False,REF513430,BRI,False,background
TXN_001483,2023-07-26,20:20:29,ACC_1000269,PT. CIMELATI UTAMA,CIMB Niaga,ACC_1000302,PT LESTARI MANDIRI,Mandiri,331831286,structuring,Transfer modal kerja,98,True,False,REF397863,BNI,False,background
TXN_001487,2024-11-12,11:27:27,ACC_1000118,PT. LEMO JAYA,BCA,ACC_1000139,PT. Malindo Jaya Diraja,Maybank,890746774,layering,Transfer antar perusahaan,87,True,False,REF562362,Mandiri,False,background
TXN_001491,2025-04-27,21:31:55,ACC_1000246,PT. KAWISAN CENTRAL ASIA,Danamon,ACC_1000379,PT GEMILANG ABADI,BRI,325031403,structuring,Transfer modal kerja,96,True,False,REF996448,BCA,False,background
TXN_001492,2024-09-17,18:15:47,ACC_1000439,UD MAJU BERSAMA,BNI,ACC_1000320,CV KARYA UTAMA,Danamon,1088066434,integration,Investasi bisnis,95,True,False,REF556467,BRI,False,background
TXN_001499,2025-02-06,01:38:17,ACC_1000042,PT. Manggala Dharma Putra,Maybank,ACC_1000088,PT. WANA SAWIT SUBUR LESTARI,Danamon,5092728740,placement,Setoran modal,100,True,False,REF638465,BCA,False,background
TXN_001501,2025-03-15,06:22:18,ACC_1000156,PT. Inti Gerak Maju,CIMB Niaga,ACC_1000226,PT. VARITA MAJUTAMA (BLOK A),BCA,393633833,structuring,Transfer modal kerja,81,True,False,REF456849,BCA,False,background
TXN_001504,2025-03-16,14:30:10,ACC_1000350,CV KARYA UTAMA,CIMB Niaga,ACC_1000182,PT. Khatulistiwa Agro Abadi,BRI,7010960251,placement,Setoran modal,100,True,False,REF985486,BRI,False,background
TXN_001505,2024-04-12,23:18:06,ACC_1000193,PT. Jalin Vaneo,BRI,ACC_1000432,UD MAJU BERSAMA,BTN,324383430,structuring,Transfer modal kerja,76,True,False,REF528735,BRI,False,background
TXN_001508,2025-02-19,12:24:02,ACC_1000196,PT. Airlangga Sawit Jaya,Danamon,ACC_1000261,PT. BAHRUNY,OCBC NISP,3628786340,placement,Setoran modal,94,True,False,REF515815,Mandiri,False,background
TXN_001511,2025-05-24,23:12:29,ACC_1000083,PT. WANA SAWIT SUBUR LESTARI,Danamon,ACC_1000290,PT LESTARI MANDIRI,Maybank,1079859850,integration,Investasi bisnis,79,True,False,REF233346,BRI,False,background
TXN_001513,2024-03-04,06:16:30,ACC_1000205,PT. Buana Tunas Sejahtera,OCBC NISP,ACC_1000142,PT. Kintap Jaya Wattindo,Permata,1212860067,integration,Investasi bisnis,100,True,False,REF950049,BNI,False,background
TXN_001515,2025-04-09,10:34:11,ACC_1000001,PT. Sena Bangun Aneka Pertiwi,OCBC NISP,ACC_1000165,PT. Natuna Inti Makmur,BRI,1384096084,layering,Transfer antar perusahaan,83,True,False,REF863131,Mandiri,False,background
TXN_001521,2025-05-07,01:52:51,ACC_1000005,PT. Dewi Anthika Bahari,Mandiri,ACC_1000067,PT. ADI HARDIAN BERSAUDARA,CIMB Niaga,1459284153,placement,Setoran modal,94,True,False,REF724845,BNI,False,background
TXN_001523,2024-03-20,10:34:47,ACC_1000386,PT INDAH PERMAI,Danamon,ACC_1000184,PT. Khatulistiwa Agro Abadi,OCBC NISP,9379272918,placement,Setoran modal,100,True,False,REF730198,BNI,False,background
TXN_001524,2024-12-31,17:06:48,ACC_1000086,PT. WANA SAWIT SUBUR LESTARI,BTN,ACC_1000379,PT GEMILANG ABADI,BRI,2196056852,integration,Investasi bisnis,100,True,False,REF263513,Mandiri,False,background
TXN_001527,2025-03-13,20:26:50,ACC_1000061,PT. Agro Indomas-EK,CIMB Niaga,ACC_1000246,PT. KAWISAN CENTRAL ASIA,Danamon,347216329,structuring,Transfer modal kerja,100,True,False,REF545514,BRI,False,background
TXN_001531,2025-05-29,03:51:26,ACC_1000052,PT. Wara Nusantara,Maybank,ACC_1000059,PT. Agro Indomas-EK,Permata,342549230,structuring,Transfer modal kerja,85,True,False,REF651100,BCA,False,background
TXN_001532,2023-09-15,18:26:18,ACC_1000207,PT. Bumi Suka Swakarsa,Permata,ACC_1000029,PT. Sawit Sukses Sejahtera,BTN,4242924158,placement,Setoran modal,100,True,False,REF929363,Mandiri,False,background
TXN_001533,2024-03-20,18:39:42,ACC_1000073,PT. TANAH TUNJUNG PLATEU,Danamon,ACC_1000131,PT. RIMBA SAWIT UTAMA PLANINDO,OCBC NISP,1339457721,layering,Transfer antar perusahaan,73,True,True,REF643552,BRI,False,background
TXN_001534,2025-05-29,22:46:37,ACC_1000164,PT. Natuna Inti Makmur,Permata,ACC_1000092,PT. SURYA MAS CITRA PERKASA,OCBC NISP,3728062689,placement,Setoran modal,88,True,False,REF765409,BCA,False,background
TXN_001543,2024-04-07,13:53:43,ACC_1000056,PT. Kaltim Bangun Jaya,CIMB Niaga,ACC_1000032,PT. Sawit Sukses Sejahtera,CIMB Niaga,380161509,structuring,Transfer modal kerja,100,True,False,REF762861,Mandiri,False,background
TXN_001545,2024-01-09,12:00:32,ACC_1000317,CV KARYA UTAMA,BRI,ACC_1000216,PT. IRMASULINDO BLOK 1,OCBC NISP,366322617,structuring,Transfer modal kerja,83,True,False,REF581345,Mandiri,False,background
TXN_001550,2023-06-13,23:33:08,ACC_1000372,CV EMAS KENCANA,Maybank,ACC_1000194,PT. Airlangga Sawit Jaya,Danamon,6388231364,placement,Setoran modal,100,True,False,REF772298,BRI,False,background
TXN_001552,2025-05-19,00:59:08,ACC_1000113,PT. PULANG PISAU PERDANA,BTN,ACC_1000083,PT. WANA SAWIT SUBUR LESTARI,Danamon,360360622,structuring,Transfer modal kerja,87,True,False,REF617070,Mandiri,False,background
TXN_001556,2023-08-31,11:58:53,ACC_1000162,PT. Golden Land Makmur,CIMB Niaga,ACC_1000093,PT. SURYA MAS CITRA PERKASA,Permata,1886339527,placement,Setoran modal,100,True,False,REF641953,BRI,False,background
TXN_001558,2025-05-12,18:01:24,ACC_1000284,UD MAJU BERSAMA,Mandiri,ACC_1000422,CV JAYA MAKMUR,BRI,275403156,layering,Transfer antar perusahaan,95,True,False,REF783013,BNI,False,background
TXN_001560,2025-04-28,22:20:06,ACC_1000372,CV EMAS KENCANA,Maybank,ACC_1000037,PT. Uni Andalan Utama,CIMB Niaga,569651783,integration,Investasi bisnis,90,True,False,REF633478,BNI,False,background
TXN_001561,2025-05-31,21:32:46,ACC_1000386,PT INDAH PERMAI,Danamon,ACC_1000107,PT. SANGKOWONG SINTA,Mandiri,243800134,layering,Transfer antar perusahaan,100,True,False,REF489112,BRI,False,background
TXN_001567,2025-04-10,21:44:42,ACC_1000146,PT. Damit Mitra Sekawan,Maybank,ACC_1000445,PT HARAPAN BARU,OCBC NISP,1778453209,layering,Transfer antar perusahaan,100,True,False,REF923077,BRI,False,background
TXN_001573,2024-09-23,08:11:53,ACC_1000391,PT HARAPAN BARU,Maybank,ACC_1000166,PT. Natuna Inti Makmur,BCA,1590687296,layering,Transfer antar perusahaan,100,True,False,REF260041,BCA,False,background
TXN_001579,2025-05-27,10:29:36,ACC_1000217,PT. IRMASULINDO BLOK 2,BNI,ACC_1000081,PT. AGRO CITY KALTIM,Maybank,1989999284,layering,Transfer antar perusahaan,97,True,False,REF204784,Mandiri,False,background
TXN_001581,2023-09-30,22:15:48,ACC_1000229,PT. KODECO MAMBERAMO,BTN,ACC_1000337,PT HARAPAN BARU,BRI,368523410,layering,Transfer antar perusahaan,100,True,False,REF370357,Mandiri,False,background
TXN_001586,2024-10-22,12:53:42,ACC_1000194,PT. Airlangga Sawit Jaya,Danamon,ACC_1000422,CV JAYA MAKMUR,BRI,369030359,structuring,Transfer modal kerja,94,True,False,REF225675,BNI,False,background
TXN_001591,2024-05-23,17:13:42,ACC_1000378,UD BERKAH NUSANTARA,BRI,ACC_1000323,CV KARYA UTAMA,CIMB Niaga,9525959532,placement,Setoran modal,91,True,False,REF133100,BRI,False,background
TXN_001594,2025-04-30,22:13:37,ACC_1000227,PT. VARITA MAJUTAMA (BLOK A),CIMB Niaga,ACC_1000334,PT GEMILANG ABADI,Mandiri,3719092716,placement,Setoran modal,100,True,False,REF486991,BNI,False,background
TXN_001596,2025-04-11,12:19:16,ACC_1000067,PT. ADI HARDIAN BERSAUDARA,CIMB Niaga,ACC_1000374,UD BERKAH NUSANTARA,OCBC NISP,379401423,structuring,Transfer modal kerja,75,True,False,REF599016,BRI,False,background
TXN_001603,2024-06-14,08:52:46,ACC_1000227,PT. VARITA MAJUTAMA (BLOK A),CIMB Niaga,ACC_1000365,UD MAJU BERSAMA,BRI,261133689,layering,Transfer antar perusahaan,84,True,False,REF945589,BRI,False,background
TXN_001604,2024-06-03,03:42:56,ACC_1000172,PT. Surya Mukti Perkasa,Mandiri,ACC_1000419,CV JAYA MAKMUR,Permata,367858375,structuring,Transfer modal kerja,100,True,False,REF138836,Mandiri,False,background
TXN_001608,2024-02-18,17:23:12,ACC_1000437,UD MAJU BERSAMA,OCBC NISP,ACC_1000128,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,OCBC NISP,388746968,structuring,Transfer modal kerja,85,True,False,REF885471,Mandiri,False,background
TXN_001616,2025-05-26,19:19:55,ACC_1000135,PT. BORNEO EKA SAWIT TANGGUH,BNI,ACC_1000445,PT HARAPAN BARU,OCBC NISP,1569385701,layering,Transfer antar perusahaan,98,True,False,REF629318,Mandiri,False,background
TXN_001619,2025-05-10,13:39:09,ACC_1000286,UD MAJU BERSAMA,Permata,ACC_1000444,PT HARAPAN BARU,Maybank,2428146999,placement,Setoran modal,100,True,False,REF507901,BRI,False,background
TXN_001620,2025-04-30,18:28:41,ACC_1000108,PT. SANGKOWONG SINTA,BRI,ACC_1000431,UD MAJU BERSAMA,BCA,321699819,structuring,Transfer modal kerja,83,True,False,REF260457,BCA,False,background
TXN_001623,2025-05-28,00:22:56,ACC_1000075,PT. TANAH TUNJUNG PLATEU,Maybank,ACC_1000025,PT. Sebatin,BTN,3955392458,placement,Setoran modal,81,True,False,REF769214,BNI,False,background
TXN_001633,2025-05-12,21:53:13,ACC_1000356,PT INDAH PERMAI,Danamon,ACC_1000345,CV KARYA UTAMA,Mandiri,1599417309,layering,Transfer antar perusahaan,95,True,False,REF253709,BRI,False,background
TXN_001645,2025-04-01,14:15:43,ACC_1000249,PTGUNUNG SYNAJI,OCBC NISP,ACC_1000204,PT. Buana Tunas Sejahtera,OCBC NISP,661863972,integration,Investasi bisnis,84,True,False,REF395321,BRI,False,background
TXN_001647,2025-03-30,02:37:15,ACC_1000421,CV JAYA MAKMUR,Permata,ACC_1000322,CV KARYA UTAMA,CIMB Niaga,350267665,structuring,Transfer modal kerja,81,True,False,REF448468,BRI,False,background
TXN_001648,2023-10-23,22:26:02,ACC_1000368,UD MAJU BERSAMA,CIMB Niaga,ACC_1000394,PT HARAPAN BARU,Maybank,5575175864,placement,Setoran modal,96,True,False,REF901617,BNI,False,background
TXN_001650,2025-01-09,19:49:22,ACC_1000054,PT. Kaltim Bangun Jaya,BTN,ACC_1000361,PT INDAH PERMAI,BNI,1062855668,placement,Setoran modal,97,True,False,REF715904,BCA,False,background
TXN_001652,2023-11-02,17:01:59,ACC_1000187,PT. Kayung Agro Lestari,BNI,ACC_1000423,CV JAYA MAKMUR,BNI,6490454068,placement,Setoran modal,100,True,False,REF889202,BNI,False,background
TXN_001654,2024-03-14,09:10:01,ACC_1000324,UD MAJU BERSAMA,Mandiri,ACC_1000282,PT LESTARI MANDIRI,BRI,4685331255,integration,Investasi bisnis,89,True,False,REF257967,BNI,False,background
TXN_001655,2025-05-16,04:43:41,ACC_1000156,PT. Inti Gerak Maju,CIMB Niaga,ACC_1000244,PT. HASFARM NAPU,Mandiri,467865637,layering,Transfer antar perusahaan,84,True,False,REF712641,BRI,False,background
TXN_001657,2024-02-04,20:28:18,ACC_1000045,PT. Manggala Dharma Putra,BNI,ACC_1000379,PT GEMILANG ABADI,BRI,2170600229,placement,Setoran modal,100,True,False,REF824780,BRI,False,background
TXN_001663,2024-07-28,11:07:31,ACC_1000338,PT HARAPAN BARU,BNI,ACC_1000056,PT. Kaltim Bangun Jaya,CIMB Niaga,4348391157,integration,Investasi bisnis,86,True,False,REF612679,BCA,False,background
TXN_001666,2024-07-29,21:18:27,ACC_1000220,PT. IRMASULINDO BLOK 2,Mandiri,ACC_1000008,PT. Imperindo Hasta Eka,Permata,2838171289,integration,Investasi bisnis,100,True,False,REF570231,Mandiri,False,background
TXN_001669,2024-09-22,01:06:00,ACC_1000098,PT. BERKAH ALAM FAJAR MAS,Maybank,ACC_1000102,PT. KAHAYAN AGRO LESTARI,BNI,1364057939,layering,Transfer antar perusahaan,84,True,False,REF898066,Mandiri,False,background
TXN_001671,2025-05-23,20:33:22,ACC_1000390,PT HARAPAN BARU,Danamon,ACC_1000242,PT. HASFARM NAPU,CIMB Niaga,3710886629,placement,Setoran modal,100,True,False,REF658725,Mandiri,False,background
TXN_001673,2025-05-01,14:16:57,ACC_1000056,PT. Kaltim Bangun Jaya,CIMB Niaga,ACC_1000091,PT. WANASAWIT SUBUR LESTARI,OCBC NISP,248512765,layering,Transfer antar perusahaan,92,True,False,REF345569,BNI,False,background
TXN_001679,2024-09-06,19:52:57,ACC_1000196,PT. Airlangga Sawit Jaya,Danamon,ACC_1000179,PT. Wira Karya Nusantari,Mandiri,191007326,layering,Transfer antar perusahaan,95,True,False,REF326987,BNI,False,background
TXN_001682,2023-08-05,18:59:13,ACC_1000103,PT KOP. WARGA JAYA,BCA,ACC_1000388,PT INDAH PERMAI,Permata,2733889641,placement,Setoran modal,100,True,False,REF668811,BNI,False,background
TXN_001686,2024-03-12,19:57:04,ACC_1000389,PT INDAH PERMAI,OCBC NISP,ACC_1000373,CV EMAS KENCANA,Maybank,684559774,layering,Transfer antar perusahaan,99,True,False,REF497137,BCA,False,background
TXN_001688,2025-02-02,09:17:59,ACC_1000423,CV JAYA MAKMUR,BNI,ACC_1000208,PT. Natura Agrotani,OCBC NISP,1300990801,layering,Transfer antar perusahaan,91,True,True,REF806944,BNI,False,background
TXN_001692,2024-05-08,07:02:19,ACC_1000230,PT. KODECO MAMBERAMO,BTN,ACC_1000271,PT. LARAS EKAMULIA,CIMB Niaga,356620219,structuring,Transfer modal kerja,80,True,False,REF816274,BCA,False,background
TXN_001694,2025-03-03,12:01:24,ACC_1000158,PT. Sawita Karya Manunggal (SKM),BCA,ACC_1000341,PT HARAPAN BARU,BCA,4336861289,integration,Investasi bisnis,86,True,False,REF356198,BNI,False,background
TXN_001696,2025-04-23,21:20:28,ACC_1000105,PT KOP. WARGA JAYA,BTN,ACC_1000339,PT HARAPAN BARU,CIMB Niaga,1110236533,layering,Transfer antar perusahaan,97,True,False,REF890624,Mandiri,False,background
TXN_001700,2024-02-02,05:27:39,ACC_1000341,PT HARAPAN BARU,BCA,ACC_1000218,PT. IRMASULINDO BLOK 2,Danamon,325621061,structuring,Transfer modal kerja,82,True,False,REF499062,BNI,False,background
TXN_001701,2024-12-21,14:34:01,ACC_1000352,CV KARYA UTAMA,CIMB Niaga,ACC_1000154,PT. Inti Gerak Maju,BNI,1384040124,layering,Transfer antar perusahaan,100,True,False,REF319361,BRI,False,background
TXN_001704,2024-05-10,00:24:53,ACC_1000236,PT. KODECO MAMBERAMO,Permata,ACC_1000318,CV KARYA UTAMA,BRI,2945564231,integration,Investasi bisnis,80,True,False,REF599481,BRI,False,background
TXN_001706,2024-05-09,23:18:37,ACC_1000029,PT. Sawit Sukses Sejahtera,BTN,ACC_1000071,PT. TANAH TUNJUNG PLATEU,Danamon,6214118887,placement,Setoran modal,99,True,False,REF834031,BCA,False,background
TXN_001713,2024-12-30,04:39:40,ACC_1000180,PT. Khatulistiwa Agro Abadi,Danamon,ACC_1000036,PT. Batu Sempit Sawit Indonesia,BTN,7672773173,placement,Setoran modal,100,True,True,REF552302,Mandiri,False,background
TXN_001716,2025-03-11,13:58:42,ACC_1000183,PT. Khatulistiwa Agro Abadi,BNI,ACC_1000232,PT. KODECO MAMBERAMO,BCA,6485475446,placement,Setoran modal,100,True,False,REF289963,BRI,False,background
TXN_001717,2025-01-14,23:39:55,ACC_1000078,PTPN XIII,CIMB Niaga,ACC_1000037,PT. Uni Andalan Utama,CIMB Niaga,8837570007,placement,Setoran modal,88,True,False,REF350814,BRI,False,background
TXN_001724,2025-04-01,15:51:14,ACC_1000447,PT HARAPAN BARU,Maybank,ACC_1000232,PT. KODECO MAMBERAMO,BCA,1114734415,placement,Setoran modal,98,True,False,REF461953,BNI,False,background
TXN_001729,2025-01-03,11:10:12,ACC_1000352,CV KARYA UTAMA,CIMB Niaga,ACC_1000442,UD MAJU BERSAMA,Mandiri,395183560,structuring,Transfer modal kerja,80,True,False,REF957672,BRI,False,background
TXN_001730,2025-04-04,04:36:03,ACC_1000170,PT. Surya Mukti Perkasa,BCA,ACC_1000201,PT. Bumi Tani Jaya,Danamon,180637660,layering,Transfer antar perusahaan,86,True,False,REF105098,BRI,False,background
TXN_001731,2024-02-28,16:18:48,ACC_1000272,PT. LARAS EKAMULIA,CIMB Niaga,ACC_1000283,UD MAJU BERSAMA,OCBC NISP,9045207392,placement,Setoran modal,100,True,False,REF411717,Mandiri,False,background
TXN_001733,2025-05-25,15:05:56,ACC_1000328,UD MAJU BERSAMA,BNI,ACC_1000237,PT. PENGEMBANGAN SUTRA ALAM,BCA,8753336134,placement,Setoran modal,100,True,False,REF324603,BCA,False,background
TXN_001736,2024-09-30,00:08:24,ACC_1000396,PT HARAPAN BARU,Maybank,ACC_1000158,PT. Sawita Karya Manunggal (SKM),BCA,6252633774,placement,Setoran modal,100,True,False,REF865173,BCA,False,background
TXN_001737,2024-01-27,21:06:29,ACC_1000418,CV JAYA MAKMUR,CIMB Niaga,ACC_1000332,PT GEMILANG ABADI,BRI,390978955,structuring,Transfer modal kerja,88,True,False,REF419689,BNI,False,background
TXN_001740,2024-03-10,18:12:51,ACC_1000099,PT. BERKAH ALAM FAJAR MAS,Danamon,ACC_1000315,UD OMEGA PRIMA,CIMB Niaga,329858508,structuring,Transfer modal kerja,100,True,False,REF458584,BNI,False,background
TXN_001751,2024-11-06,14:07:57,ACC_1000383,PT GEMILANG ABADI,BRI,ACC_1000453,PT CAHAYA MANDIRI,Maybank,333645825,structuring,Transfer modal kerja,94,True,False,REF864745,BCA,False,background
TXN_001753,2023-11-02,05:41:04,ACC_1000170,PT. Surya Mukti Perkasa,BCA,ACC_1000313,UD OMEGA PRIMA,BCA,4846544400,placement,Setoran modal,97,True,False,REF248473,BNI,False,background
TXN_001755,2024-04-14,12:20:57,ACC_1000402,CV PRIMA SEJAHTERA,Mandiri,ACC_1000369,UD MAJU BERSAMA,BRI,361823062,structuring,Transfer modal kerja,94,True,False,REF650322,BRI,False,background
TXN_001761,2025-03-06,18:07:29,ACC_1000004,PT. Dewi Anthika Bahari,BCA,ACC_1000190,PT. Jalin Vaneo,BNI,2977214953,placement,Setoran modal,100,True,False,REF356068,BCA,False,background
TXN_001765,2024-09-07,02:03:06,ACC_1000186,PT. Kayung Agro Lestari,Mandiri,ACC_1000412,CV KARYA UTAMA,BRI,1662013820,layering,Transfer antar perusahaan,91,True,False,REF728416,Mandiri,False,background
TXN_001767,2024-04-22,09:08:02,ACC_1000071,PT. TANAH TUNJUNG PLATEU,Danamon,ACC_1000118,PT. LEMO JAYA,BCA,3477640938,placement,Setoran modal,87,True,False,REF772915,Mandiri,False,background
TXN_001768,2024-10-16,12:51:38,ACC_1000233,PT. KODECO MAMBERAMO,Mandiri,ACC_1000176,PT. Wira Karya Nusantari,BCA,2312852761,integration,Investasi bisnis,94,True,False,REF772690,Mandiri,False,background
TXN_001771,2023-11-01,17:42:31,ACC_1000361,PT INDAH PERMAI,BNI,ACC_1000422,CV JAYA MAKMUR,BRI,343995327,structuring,Transfer modal kerja,95,True,False,REF667240,Mandiri,False,background
TXN_001778,2025-04-14,04:54:49,ACC_1000321,CV KARYA UTAMA,CIMB Niaga,ACC_1000439,UD MAJU BERSAMA,BNI,1329001395,layering,Transfer antar perusahaan,92,True,False,REF989322,Mandiri,False,background
TXN_001781,2025-05-11,08:39:59,ACC_1000379,PT GEMILANG ABADI,BRI,ACC_1000317,CV KARYA UTAMA,BRI,359819643,structuring,Transfer modal kerja,88,True,True,REF314273,Mandiri,False,background
TXN_001783,2023-06-23,09:08:02,ACC_1000099,PT. BERKAH ALAM FAJAR MAS,Danamon,ACC_1000234,PT. KODECO MAMBERAMO,BTN,5945503030,placement,Setoran modal,100,True,False,REF593399,BNI,False,background
TXN_001788,2023-07-21,02:45:10,ACC_1000014,PT. Nunukan Sarana Jaya,OCBC NISP,ACC_1000093,PT. SURYA MAS CITRA PERKASA,Permata,347827704,structuring,Transfer modal kerja,71,True,False,REF250522,BNI,False,background
TXN_001794,2025-05-22,12:27:57,ACC_1000231,PT. KODECO MAMBERAMO,CIMB Niaga,ACC_1000441,UD MAJU BERSAMA,Permata,396971201,structuring,Transfer modal kerja,100,True,False,REF695849,Mandiri,False,background
